4Nr	t23	t12	tGF	tSTR	ModelType	Stat	P2P3_dxy.Outlier.Mean	P2P3_dxy.Outlier.SD	P2P3_dxy.Background.Mean	P2P3_dxy.Background.SD	Outlier.Alternate.PC
0.001	1.8	0.2	NA	NA	Null model	fd	0.0432376	0.0054862	0.0447568	0.0059493	NA
0.001	1.8	0.2	NA	NA	Null model	fG	0.0430805	0.0053654	0.0447742	0.0059568	NA
0.001	1.8	0.2	NA	NA	Null model	fhom	0.0431369	0.0054183	0.0447679	0.0059533	NA
0.001	1.8	0.2	NA	NA	Null model	Simulation	NA	NA	NA	NA	NA
0.001	1.8	0.4	0.2	NA	gene flow P2-P3	D	0.0363583	0.0153016	0.0420266	0.0101957	23.2
0.001	1.8	0.4	0.2	NA	gene flow P2-P3	fd	0.0187893	0.0129263	0.0439787	0.007152	81
0.001	1.8	0.4	0.2	NA	gene flow P2-P3	fG	0.0185577	0.0126276	0.0440044	0.00712	81.6
0.001	1.8	0.4	0.2	NA	gene flow P2-P3	fhom	0.0183499	0.0124214	0.0440275	0.0070772	82.3
0.001	1.8	0.4	0.2	NA	gene flow P2-P3	Simulation	0.0136025	0.0042902	0.044555	0.0059412	NA
0.001	1.8	0.4	0.2	NA	gene flow P3-P2	D	0.0246704	0.0159935	0.0433578	0.0082622	60.6
0.001	1.8	0.4	0.2	NA	gene flow P3-P2	fd	0.0139293	0.0047206	0.0445513	0.005944	99.8
0.001	1.8	0.4	0.2	NA	gene flow P3-P2	fG	0.0139122	0.0046151	0.0445532	0.0059434	99.9
0.001	1.8	0.4	0.2	NA	gene flow P3-P2	fhom	0.0139122	0.0046151	0.0445532	0.0059434	99.9
0.001	1.8	0.4	0.2	NA	gene flow P3-P2	Simulation	0.013896	0.004532	0.044555	0.0059412	NA
0.001	1.8	0.4	NA	2	Ancestral structure	D	0.0434686	0.0055867	0.0446911	0.0059705	21.3
0.001	1.8	0.4	NA	2	Ancestral structure	fd	0.0428733	0.0051749	0.0447573	0.0059945	58.9
0.001	1.8	0.4	NA	2	Ancestral structure	fG	0.0427523	0.0049629	0.0447707	0.00601	62.9
0.001	1.8	0.4	NA	2	Ancestral structure	fhom	0.0428097	0.0050015	0.0447643	0.0060085	62.9
0.001	1.8	0.4	NA	2	Ancestral structure	Simulation	0.044694	0.0059737	0.044555	0.0059412	NA
0.001	1.8	0.4	NA	NA	Null model	D	0.0444409	0.0056915	0.0445784	0.0059704	NA
0.001	1.8	0.4	NA	NA	Null model	fd	0.043351	0.0054004	0.0446995	0.0059854	NA
0.001	1.8	0.4	NA	NA	Null model	fG	0.0432622	0.0053398	0.0447094	0.0059891	NA
0.001	1.8	0.4	NA	NA	Null model	fhom	0.0432375	0.005356	0.0447121	0.0059868	NA
0.001	1.8	0.4	NA	NA	Null model	Simulation	NA	NA	NA	NA	NA
0.001	1.8	0.6	0.2	NA	gene flow P2-P3	D	0.0312012	0.0169271	0.0425396	0.00941	38.1
0.001	1.8	0.6	0.2	NA	gene flow P2-P3	fd	0.015635	0.0091706	0.0442692	0.0064713	92
0.001	1.8	0.6	0.2	NA	gene flow P2-P3	fG	0.015561	0.0090579	0.0442774	0.0064525	92.3
0.001	1.8	0.6	0.2	NA	gene flow P2-P3	fhom	0.0154587	0.0088763	0.0442888	0.0064297	92.7
0.001	1.8	0.6	0.2	NA	gene flow P2-P3	Simulation	0.0137403	0.0044413	0.0444797	0.0060434	NA
0.001	1.8	0.6	0.4	NA	gene flow P2-P3	D	0.0366332	0.0141825	0.0423821	0.0092248	24.7
0.001	1.8	0.6	0.4	NA	gene flow P2-P3	fd	0.0231395	0.0125792	0.0438814	0.0070808	75.7
0.001	1.8	0.6	0.4	NA	gene flow P2-P3	fG	0.0226456	0.0121361	0.0439363	0.0070033	77.3
0.001	1.8	0.6	0.4	NA	gene flow P2-P3	fhom	0.022687	0.0121721	0.0439317	0.0070104	77.1
0.001	1.8	0.6	0.4	NA	gene flow P2-P3	Simulation	0.0177547	0.0050025	0.0444797	0.0060434	NA
0.001	1.8	0.6	0.2	NA	gene flow P3-P2	D	0.0234132	0.0157567	0.0434222	0.0080466	65.1
0.001	1.8	0.6	0.2	NA	gene flow P3-P2	fd	0.0139178	0.0046446	0.0444773	0.0060462	99.8
0.001	1.8	0.6	0.2	NA	gene flow P3-P2	fG	0.0139097	0.0045943	0.0444782	0.0060459	99.8
0.001	1.8	0.6	0.2	NA	gene flow P3-P2	fhom	0.0139097	0.0045943	0.0444782	0.0060459	99.8
0.001	1.8	0.6	0.2	NA	gene flow P3-P2	Simulation	0.013896	0.004532	0.0444797	0.0060434	NA
0.001	1.8	0.6	0.4	NA	gene flow P3-P2	D	0.0261746	0.0142569	0.0435676	0.0075567	63.5
0.001	1.8	0.6	0.4	NA	gene flow P3-P2	fd	0.0180434	0.005589	0.0444711	0.0060502	99
0.001	1.8	0.6	0.4	NA	gene flow P3-P2	fG	0.0180474	0.0055971	0.0444706	0.0060513	99
0.001	1.8	0.6	0.4	NA	gene flow P3-P2	fhom	0.0180494	0.0056063	0.0444704	0.0060513	99
0.001	1.8	0.6	0.4	NA	gene flow P3-P2	Simulation	0.0179656	0.0052776	0.0444797	0.0060434	NA
0.001	1.8	0.6	NA	2	Ancestral structure	D	0.0433219	0.0059431	0.0446322	0.0060329	20.8
0.001	1.8	0.6	NA	2	Ancestral structure	fd	0.0427804	0.0052167	0.0446923	0.0060912	55.4
0.001	1.8	0.6	NA	2	Ancestral structure	fG	0.0426859	0.0051462	0.0447028	0.0060944	58.6
0.001	1.8	0.6	NA	2	Ancestral structure	fhom	0.0427369	0.0051772	0.0446972	0.0060934	58.5
0.001	1.8	0.6	NA	2	Ancestral structure	Simulation	0.044694	0.0059737	0.0444797	0.0060434	NA
0.001	1.8	0.6	NA	NA	Null model	D	0.0440772	0.0061097	0.0445427	0.0060428	NA
0.001	1.8	0.6	NA	NA	Null model	fd	0.0433026	0.0055494	0.0446288	0.0060898	NA
0.001	1.8	0.6	NA	NA	Null model	fG	0.0431364	0.0054145	0.0446473	0.006099	NA
0.001	1.8	0.6	NA	NA	Null model	fhom	0.0431211	0.0054569	0.0446489	0.0060944	NA
0.001	1.8	0.6	NA	NA	Null model	Simulation	NA	NA	NA	NA	NA
0.001	1.8	0.8	0.2	NA	gene flow P2-P3	D	0.0282515	0.0170484	0.0428979	0.0086956	48.3
0.001	1.8	0.8	0.2	NA	gene flow P2-P3	fd	0.0153245	0.0078037	0.0443342	0.0061973	94.8
0.001	1.8	0.8	0.2	NA	gene flow P2-P3	fG	0.0151756	0.0074452	0.0443508	0.0061686	95.4
0.001	1.8	0.8	0.2	NA	gene flow P2-P3	fhom	0.0151698	0.0074397	0.0443514	0.0061662	95.4
0.001	1.8	0.8	0.2	NA	gene flow P2-P3	Simulation	0.0142483	0.0046745	0.0444538	0.0059716	NA
0.001	1.8	0.8	0.4	NA	gene flow P2-P3	D	0.0318322	0.0153296	0.0428807	0.0084708	41.1
0.001	1.8	0.8	0.4	NA	gene flow P2-P3	fd	0.0201478	0.0098151	0.044179	0.0064497	87
0.001	1.8	0.8	0.4	NA	gene flow P2-P3	fG	0.0199149	0.0094398	0.0442049	0.0064149	88
0.001	1.8	0.8	0.4	NA	gene flow P2-P3	fhom	0.0199738	0.0094956	0.0441983	0.0064305	87.7
0.001	1.8	0.8	0.4	NA	gene flow P2-P3	Simulation	0.0176746	0.0049039	0.0444538	0.0059716	NA
0.001	1.8	0.8	0.6	NA	gene flow P2-P3	D	0.0371364	0.0128221	0.0427411	0.0083197	26.6
0.001	1.8	0.8	0.6	NA	gene flow P2-P3	fd	0.027915	0.0120761	0.0437657	0.0070209	65.7
0.001	1.8	0.8	0.6	NA	gene flow P2-P3	fG	0.0274851	0.0117432	0.0438135	0.006974	67.2
0.001	1.8	0.8	0.6	NA	gene flow P2-P3	fhom	0.0276103	0.0118363	0.0437995	0.006989	66.7
0.001	1.8	0.8	0.6	NA	gene flow P2-P3	Simulation	0.021722	0.0054286	0.0444538	0.0059716	NA
0.001	1.8	0.8	0.2	NA	gene flow P3-P2	D	0.0217417	0.0149798	0.043582	0.0076624	70.5
0.001	1.8	0.8	0.2	NA	gene flow P3-P2	fd	0.0139414	0.0047672	0.0444487	0.0059771	99.7
0.001	1.8	0.8	0.2	NA	gene flow P3-P2	fG	0.0139114	0.0046079	0.0444521	0.0059739	99.8
0.001	1.8	0.8	0.2	NA	gene flow P3-P2	fhom	0.0139114	0.0046079	0.0444521	0.0059739	99.8
0.001	1.8	0.8	0.2	NA	gene flow P3-P2	Simulation	0.013896	0.004532	0.0444538	0.0059716	NA
0.001	1.8	0.8	0.4	NA	gene flow P3-P2	D	0.0250136	0.0137745	0.0436707	0.0072833	67.9
0.001	1.8	0.8	0.4	NA	gene flow P3-P2	fd	0.0180421	0.0055952	0.0444453	0.0059771	98.7
0.001	1.8	0.8	0.4	NA	gene flow P3-P2	fG	0.0180241	0.0054973	0.0444473	0.0059784	98.7
0.001	1.8	0.8	0.4	NA	gene flow P3-P2	fhom	0.0180421	0.0055952	0.0444453	0.0059771	98.7
0.001	1.8	0.8	0.4	NA	gene flow P3-P2	Simulation	0.0179656	0.0052776	0.0444538	0.0059716	NA
0.001	1.8	0.8	0.6	NA	gene flow P3-P2	D	0.0280383	0.0124421	0.0437469	0.0069894	65.5
0.001	1.8	0.8	0.6	NA	gene flow P3-P2	fd	0.0219085	0.0061131	0.044428	0.0059874	97.3
0.001	1.8	0.8	0.6	NA	gene flow P3-P2	fG	0.0218206	0.0057882	0.0444377	0.0059864	97.9
0.001	1.8	0.8	0.6	NA	gene flow P3-P2	fhom	0.02185	0.0058865	0.0444345	0.0059881	97.7
0.001	1.8	0.8	0.6	NA	gene flow P3-P2	Simulation	0.0216761	0.0053418	0.0444538	0.0059716	NA
0.001	1.8	0.8	NA	2	Ancestral structure	D	0.0433676	0.0059114	0.0446012	0.0059662	21
0.001	1.8	0.8	NA	2	Ancestral structure	fd	0.0425399	0.0052243	0.0446931	0.0060111	51.6
0.001	1.8	0.8	NA	2	Ancestral structure	fG	0.0424505	0.0050893	0.0447031	0.0060203	54.1
0.001	1.8	0.8	NA	2	Ancestral structure	fhom	0.0424332	0.0050892	0.044705	0.0060196	54.3
0.001	1.8	0.8	NA	2	Ancestral structure	Simulation	0.044694	0.0059737	0.0444538	0.0059716	NA
0.001	1.8	0.8	NA	NA	Null model	D	0.0440808	0.0059689	0.0445093	0.0059588	NA
0.001	1.8	0.8	NA	NA	Null model	fd	0.0433577	0.0054897	0.0445896	0.0059987	NA
0.001	1.8	0.8	NA	NA	Null model	fG	0.0430695	0.0054306	0.0446217	0.0059972	NA
0.001	1.8	0.8	NA	NA	Null model	fhom	0.0431495	0.005435	0.0446128	0.005999	NA
0.001	1.8	0.8	NA	NA	Null model	Simulation	NA	NA	NA	NA	NA
0.001	1.8	1	0.2	NA	gene flow P2-P3	D	0.0233333	0.0157998	0.0435017	0.008066	63.2
0.001	1.8	1	0.2	NA	gene flow P2-P3	fd	0.0142439	0.0063005	0.0445116	0.0061174	97.2
0.001	1.8	1	0.2	NA	gene flow P2-P3	fG	0.0141445	0.0060111	0.0445227	0.0060949	97.6
0.001	1.8	1	0.2	NA	gene flow P2-P3	fhom	0.0141832	0.0060946	0.0445184	0.0061071	97.4
0.001	1.8	1	0.2	NA	gene flow P2-P3	Simulation	0.0137528	0.004588	0.0445662	0.0060132	NA
0.001	1.8	1	0.4	NA	gene flow P2-P3	D	0.0285534	0.0149726	0.0433538	0.0080343	52.5
0.001	1.8	1	0.4	NA	gene flow P2-P3	fd	0.0188319	0.007781	0.0444339	0.0062505	92.5
0.001	1.8	1	0.4	NA	gene flow P2-P3	fG	0.0187434	0.0076072	0.0444438	0.0062339	93
0.001	1.8	1	0.4	NA	gene flow P2-P3	fhom	0.0187754	0.0076558	0.0444402	0.006242	92.9
0.001	1.8	1	0.4	NA	gene flow P2-P3	Simulation	0.0176414	0.0049157	0.0445662	0.0060132	NA
0.001	1.8	1	0.6	NA	gene flow P2-P3	D	0.0329223	0.013419	0.0433104	0.0078279	41.8
0.001	1.8	1	0.6	NA	gene flow P2-P3	fd	0.0245218	0.009908	0.0442438	0.0065009	80.2
0.001	1.8	1	0.6	NA	gene flow P2-P3	fG	0.0241051	0.0093617	0.0442901	0.0064484	82
0.001	1.8	1	0.6	NA	gene flow P2-P3	fhom	0.0241296	0.0093862	0.0442874	0.0064529	81.9
0.001	1.8	1	0.6	NA	gene flow P2-P3	Simulation	0.02162	0.0054035	0.0445662	0.0060132	NA
0.001	1.8	1	0.8	NA	gene flow P2-P3	D	0.0384581	0.0108931	0.0431795	0.0076807	24.2
0.001	1.8	1	0.8	NA	gene flow P2-P3	fd	0.0316848	0.0105581	0.0439321	0.006857	58.2
0.001	1.8	1	0.8	NA	gene flow P2-P3	fG	0.0311666	0.0102437	0.0439897	0.0068045	60.4
0.001	1.8	1	0.8	NA	gene flow P2-P3	fhom	0.0312684	0.0103089	0.0439784	0.0068148	60
0.001	1.8	1	0.8	NA	gene flow P2-P3	Simulation	0.0259781	0.0057582	0.0445662	0.0060132	NA
0.001	1.8	1	0.2	NA	gene flow P3-P2	D	0.0204881	0.0141628	0.0438337	0.007466	74.2
0.001	1.8	1	0.2	NA	gene flow P3-P2	fd	0.0139462	0.0047625	0.0445606	0.0060219	99.6
0.001	1.8	1	0.2	NA	gene flow P3-P2	fG	0.0139112	0.0046034	0.0445645	0.0060159	99.8
0.001	1.8	1	0.2	NA	gene flow P3-P2	fhom	0.0139112	0.0046034	0.0445645	0.0060159	99.8
0.001	1.8	1	0.2	NA	gene flow P3-P2	Simulation	0.013896	0.004532	0.0445662	0.0060132	NA
0.001	1.8	1	0.4	NA	gene flow P3-P2	D	0.0239599	0.0131038	0.0439002	0.0071547	71.4
0.001	1.8	1	0.4	NA	gene flow P3-P2	fd	0.0180516	0.0056251	0.0445566	0.0060205	98.7
0.001	1.8	1	0.4	NA	gene flow P3-P2	fG	0.0180438	0.0055584	0.0445575	0.0060235	98.6
0.001	1.8	1	0.4	NA	gene flow P3-P2	fhom	0.0180376	0.0055494	0.0445582	0.0060214	98.7
0.001	1.8	1	0.4	NA	gene flow P3-P2	Simulation	0.0179656	0.0052776	0.0445662	0.0060132	NA
0.001	1.8	1	0.6	NA	gene flow P3-P2	D	0.0271591	0.0118918	0.043957	0.0069144	68.7
0.001	1.8	1	0.6	NA	gene flow P3-P2	fd	0.0218639	0.0059043	0.0445453	0.0060339	97.2
0.001	1.8	1	0.6	NA	gene flow P3-P2	fG	0.021857	0.0058578	0.0445461	0.006036	97.3
0.001	1.8	1	0.6	NA	gene flow P3-P2	fhom	0.0218676	0.0058876	0.0445449	0.0060372	97.2
0.001	1.8	1	0.6	NA	gene flow P3-P2	Simulation	0.0216761	0.0053418	0.0445662	0.0060132	NA
0.001	1.8	1	0.8	NA	gene flow P3-P2	D	0.0305637	0.0107566	0.0440051	0.0067243	63.7
0.001	1.8	1	0.8	NA	gene flow P3-P2	fd	0.0257469	0.0062734	0.0445403	0.0060364	93.9
0.001	1.8	1	0.8	NA	gene flow P3-P2	fG	0.0256967	0.0061617	0.0445459	0.0060318	94.4
0.001	1.8	1	0.8	NA	gene flow P3-P2	fhom	0.0257303	0.0062306	0.0445421	0.0060356	94.3
0.001	1.8	1	0.8	NA	gene flow P3-P2	Simulation	0.0255136	0.0057473	0.0445662	0.0060132	NA
0.001	1.8	1.2	0.2	NA	gene flow P2-P3	D	0.0220526	0.0154082	0.0436468	0.0078154	68.5
0.001	1.8	1.2	0.2	NA	gene flow P2-P3	fd	0.0139942	0.005294	0.0445422	0.0061345	98.4
0.001	1.8	1.2	0.2	NA	gene flow P2-P3	fG	0.0139746	0.0052172	0.0445443	0.006131	98.5
0.001	1.8	1.2	0.2	NA	gene flow P2-P3	fhom	0.0139713	0.0051884	0.0445447	0.0061318	98.6
0.001	1.8	1.2	0.2	NA	gene flow P2-P3	Simulation	0.0137451	0.0043646	0.0445698	0.006077	NA
0.001	1.8	1.2	0.4	NA	gene flow P2-P3	D	0.0262807	0.0145266	0.0436359	0.0075951	61.9
0.001	1.8	1.2	0.4	NA	gene flow P2-P3	fd	0.0188037	0.0076986	0.0444666	0.0062281	93.6
0.001	1.8	1.2	0.4	NA	gene flow P2-P3	fG	0.0186238	0.0071534	0.0444866	0.0062176	94.4
0.001	1.8	1.2	0.4	NA	gene flow P2-P3	fhom	0.0186034	0.0071262	0.0444889	0.0062116	94.4
0.001	1.8	1.2	0.4	NA	gene flow P2-P3	Simulation	0.0178749	0.0052286	0.0445698	0.006077	NA
0.001	1.8	1.2	0.6	NA	gene flow P2-P3	D	0.0303454	0.0133528	0.0435929	0.0074518	53.9
0.001	1.8	1.2	0.6	NA	gene flow P2-P3	fd	0.0232809	0.0085647	0.0443779	0.0063418	87.4
0.001	1.8	1.2	0.6	NA	gene flow P2-P3	fG	0.0231234	0.0082864	0.0443954	0.0063243	88.1
0.001	1.8	1.2	0.6	NA	gene flow P2-P3	fhom	0.0231149	0.0082974	0.0443963	0.0063196	88.2
0.001	1.8	1.2	0.6	NA	gene flow P2-P3	Simulation	0.0215534	0.0051663	0.0445698	0.006077	NA
0.001	1.8	1.2	0.8	NA	gene flow P2-P3	D	0.0350409	0.0118499	0.0435202	0.0073311	40.7
0.001	1.8	1.2	0.8	NA	gene flow P2-P3	fd	0.0288279	0.0096962	0.0442105	0.0065132	73.2
0.001	1.8	1.2	0.8	NA	gene flow P2-P3	fG	0.0284715	0.0092689	0.0442501	0.0064875	75
0.001	1.8	1.2	0.8	NA	gene flow P2-P3	fhom	0.028527	0.0093318	0.044244	0.0064924	74.6
0.001	1.8	1.2	0.8	NA	gene flow P2-P3	Simulation	0.0255942	0.0056807	0.0445698	0.006077	NA
0.001	1.8	1.2	1	NA	gene flow P2-P3	D	0.0388466	0.0096833	0.0435262	0.0071153	27.4
0.001	1.8	1.2	1	NA	gene flow P2-P3	fd	0.0344275	0.0093988	0.0440172	0.0066501	53.6
0.001	1.8	1.2	1	NA	gene flow P2-P3	fG	0.0340659	0.0091736	0.0440574	0.0066258	54.9
0.001	1.8	1.2	1	NA	gene flow P2-P3	fhom	0.0341197	0.0092011	0.0440514	0.0066305	54.6
0.001	1.8	1.2	1	NA	gene flow P2-P3	Simulation	0.0294537	0.0055708	0.0445698	0.006077	NA
0.001	1.8	1.2	0.2	NA	gene flow P3-P2	D	0.0195204	0.0136644	0.0439449	0.0072745	78
0.001	1.8	1.2	0.2	NA	gene flow P3-P2	fd	0.013958	0.0048104	0.044563	0.006088	99.5
0.001	1.8	1.2	0.2	NA	gene flow P3-P2	fG	0.013909	0.0045927	0.0445684	0.0060793	99.8
0.001	1.8	1.2	0.2	NA	gene flow P3-P2	fhom	0.013909	0.0045927	0.0445684	0.0060793	99.8
0.001	1.8	1.2	0.2	NA	gene flow P3-P2	Simulation	0.013896	0.004532	0.0445698	0.006077	NA
0.001	1.8	1.2	0.4	NA	gene flow P3-P2	D	0.0230953	0.012702	0.0439999	0.0070137	75.6
0.001	1.8	1.2	0.4	NA	gene flow P3-P2	fd	0.0180125	0.0054412	0.0445646	0.0060838	98.7
0.001	1.8	1.2	0.4	NA	gene flow P3-P2	fG	0.0180592	0.0055963	0.0445594	0.0060908	98.2
0.001	1.8	1.2	0.4	NA	gene flow P3-P2	fhom	0.018041	0.0055466	0.0445615	0.006087	98.4
0.001	1.8	1.2	0.4	NA	gene flow P3-P2	Simulation	0.0179656	0.0052776	0.0445698	0.006077	NA
0.001	1.8	1.2	0.6	NA	gene flow P3-P2	D	0.0269261	0.0119034	0.0439865	0.0069048	70.4
0.001	1.8	1.2	0.6	NA	gene flow P3-P2	fd	0.0219537	0.0060893	0.044539	0.0061142	96.3
0.001	1.8	1.2	0.6	NA	gene flow P3-P2	fG	0.0218991	0.0059381	0.0445451	0.0061083	96.7
0.001	1.8	1.2	0.6	NA	gene flow P3-P2	fhom	0.0219073	0.0059719	0.0445442	0.006108	96.7
0.001	1.8	1.2	0.6	NA	gene flow P3-P2	Simulation	0.0216761	0.0053418	0.0445698	0.006077	NA
0.001	1.8	1.2	0.8	NA	gene flow P3-P2	D	0.0305342	0.0108946	0.044012	0.0067507	64.8
0.001	1.8	1.2	0.8	NA	gene flow P3-P2	fd	0.0259301	0.0067213	0.0445236	0.0061093	92.7
0.001	1.8	1.2	0.8	NA	gene flow P3-P2	fG	0.0257886	0.0063242	0.0445393	0.0061084	93.2
0.001	1.8	1.2	0.8	NA	gene flow P3-P2	fhom	0.0257827	0.0063009	0.0445399	0.006109	93.1
0.001	1.8	1.2	0.8	NA	gene flow P3-P2	Simulation	0.0255136	0.0057473	0.0445698	0.006077	NA
0.001	1.8	1.2	1	NA	gene flow P3-P2	D	0.0337542	0.0097148	0.0440684	0.0065498	58.4
0.001	1.8	1.2	1	NA	gene flow P3-P2	fd	0.0298025	0.0066898	0.0445075	0.0061173	87.4
0.001	1.8	1.2	1	NA	gene flow P3-P2	fG	0.0296744	0.0064578	0.0445218	0.0061106	88.2
0.001	1.8	1.2	1	NA	gene flow P3-P2	fhom	0.0296832	0.0064983	0.0445208	0.0061082	88.5
0.001	1.8	1.2	1	NA	gene flow P3-P2	Simulation	0.0292416	0.0056854	0.0445698	0.006077	NA
0.001	1.8	1	NA	2	Ancestral structure	D	0.0430949	0.0058476	0.0447439	0.0060045	20.4
0.001	1.8	1	NA	2	Ancestral structure	fd	0.0423945	0.0051114	0.0448217	0.0060525	47.7
0.001	1.8	1	NA	2	Ancestral structure	fG	0.0421292	0.004884	0.0448512	0.0060608	49.9
0.001	1.8	1	NA	2	Ancestral structure	fhom	0.042182	0.0049447	0.0448453	0.0060579	49.8
0.001	1.8	1	NA	2	Ancestral structure	Simulation	0.044694	0.0059737	0.0445662	0.0060132	NA
0.001	1.8	1.2	NA	2	Ancestral structure	D	0.0430402	0.0057753	0.0447536	0.0060743	21.9
0.001	1.8	1.2	NA	2	Ancestral structure	fd	0.0422897	0.0051993	0.044837	0.0061027	42.4
0.001	1.8	1.2	NA	2	Ancestral structure	fG	0.0421061	0.0050614	0.0448574	0.0061067	43.9
0.001	1.8	1.2	NA	2	Ancestral structure	fhom	0.0421452	0.0050552	0.044853	0.0061092	44.3
0.001	1.8	1.2	NA	2	Ancestral structure	Simulation	0.044694	0.0059737	0.0445698	0.006077	NA
0.001	1.8	1.2	NA	NA	Null model	D	0.0437452	0.0060232	0.0446594	0.0060922	NA
0.001	1.8	1.2	NA	NA	Null model	fd	0.0430589	0.0055045	0.0447356	0.0061304	NA
0.001	1.8	1.2	NA	NA	Null model	fG	0.0427558	0.0054424	0.0447693	0.0061264	NA
0.001	1.8	1.2	NA	NA	Null model	fhom	0.0427963	0.005472	0.0447648	0.0061249	NA
0.001	1.8	1.2	NA	NA	Null model	Simulation	NA	NA	NA	NA	NA
0.001	1.8	1.4	0.2	NA	gene flow P2-P3	D	0.0202569	0.0140821	0.0438034	0.0074608	74.3
0.001	1.8	1.4	0.2	NA	gene flow P2-P3	fd	0.0140124	0.0053364	0.0444972	0.0060847	98.3
0.001	1.8	1.4	0.2	NA	gene flow P2-P3	fG	0.0139585	0.0050668	0.0445032	0.0060802	98.5
0.001	1.8	1.4	0.2	NA	gene flow P2-P3	fhom	0.0139721	0.0051185	0.0445017	0.006083	98.4
0.001	1.8	1.4	0.2	NA	gene flow P2-P3	Simulation	0.0138174	0.0045211	0.0445189	0.0060489	NA
0.001	1.8	1.4	0.4	NA	gene flow P2-P3	D	0.0242325	0.0132498	0.0437973	0.0072962	69.5
0.001	1.8	1.4	0.4	NA	gene flow P2-P3	fd	0.0181692	0.006195	0.044471	0.0061285	96
0.001	1.8	1.4	0.4	NA	gene flow P2-P3	fG	0.0181182	0.0060648	0.0444766	0.0061186	96.3
0.001	1.8	1.4	0.4	NA	gene flow P2-P3	fhom	0.0181636	0.0061731	0.0444716	0.0061283	96
0.001	1.8	1.4	0.4	NA	gene flow P2-P3	Simulation	0.0177378	0.0049181	0.0445189	0.0060489	NA
0.001	1.8	1.4	0.6	NA	gene flow P2-P3	D	0.028562	0.0124554	0.0437536	0.0072067	60.4
0.001	1.8	1.4	0.6	NA	gene flow P2-P3	fd	0.0225889	0.0074509	0.0444173	0.0061987	90.7
0.001	1.8	1.4	0.6	NA	gene flow P2-P3	fG	0.0224034	0.0071125	0.0444379	0.0061698	91.8
0.001	1.8	1.4	0.6	NA	gene flow P2-P3	fhom	0.0224834	0.0072586	0.044429	0.0061826	91.2
0.001	1.8	1.4	0.6	NA	gene flow P2-P3	Simulation	0.0216742	0.0055799	0.0445189	0.0060489	NA
0.001	1.8	1.4	0.8	NA	gene flow P2-P3	D	0.0325274	0.0111137	0.0437654	0.0070028	51.4
0.001	1.8	1.4	0.8	NA	gene flow P2-P3	fd	0.0273979	0.0079927	0.0443354	0.0062928	80.7
0.001	1.8	1.4	0.8	NA	gene flow P2-P3	fG	0.0273685	0.0079397	0.0443386	0.0062914	81
0.001	1.8	1.4	0.8	NA	gene flow P2-P3	fhom	0.0273617	0.0079648	0.0443394	0.0062859	81.3
0.001	1.8	1.4	0.8	NA	gene flow P2-P3	Simulation	0.0257461	0.0056525	0.0445189	0.0060489	NA
0.001	1.8	1.4	1.2	NA	gene flow P2-P3	D	0.0392521	0.0081462	0.0438454	0.0066276	27.7
0.001	1.8	1.4	1.2	NA	gene flow P2-P3	fd	0.0362964	0.0073742	0.0441738	0.0064156	46.5
0.001	1.8	1.4	1.2	NA	gene flow P2-P3	fG	0.0359874	0.0072287	0.0442082	0.0063908	47.9
0.001	1.8	1.4	1.2	NA	gene flow P2-P3	fhom	0.0360036	0.0072395	0.0442064	0.0063918	47.7
0.001	1.8	1.4	1.2	NA	gene flow P2-P3	Simulation	0.0331908	0.0059874	0.0445189	0.0060489	NA
0.001	1.8	1.4	1	NA	gene flow P2-P3	D	0.0359826	0.0096941	0.0437424	0.0069014	41.4
0.001	1.8	1.4	1	NA	gene flow P2-P3	fd	0.0315348	0.0080642	0.0442366	0.0063819	67.7
0.001	1.8	1.4	1	NA	gene flow P2-P3	fG	0.0312168	0.0077821	0.0442719	0.0063494	69.7
0.001	1.8	1.4	1	NA	gene flow P2-P3	fhom	0.031269	0.0078415	0.0442661	0.0063532	69.4
0.001	1.8	1.4	1	NA	gene flow P2-P3	Simulation	0.0289941	0.0055258	0.0445189	0.0060489	NA
0.001	1.8	1.4	0.2	NA	gene flow P3-P2	D	0.0190033	0.0129954	0.0439514	0.0071875	79.2
0.001	1.8	1.4	0.2	NA	gene flow P3-P2	fd	0.0139491	0.0047591	0.044513	0.0060594	99.5
0.001	1.8	1.4	0.2	NA	gene flow P3-P2	fG	0.0139245	0.0046543	0.0445157	0.0060546	99.7
0.001	1.8	1.4	0.2	NA	gene flow P3-P2	fhom	0.0139232	0.004651	0.0445159	0.0060542	99.7
0.001	1.8	1.4	0.2	NA	gene flow P3-P2	Simulation	0.013896	0.004532	0.0445189	0.0060489	NA
0.001	1.8	1.4	0.4	NA	gene flow P3-P2	D	0.0227032	0.0121695	0.0439925	0.006959	76.4
0.001	1.8	1.4	0.4	NA	gene flow P3-P2	fd	0.0180769	0.0056633	0.0445065	0.0060643	97.8
0.001	1.8	1.4	0.4	NA	gene flow P3-P2	fG	0.0180483	0.0055382	0.0445097	0.0060633	98
0.001	1.8	1.4	0.4	NA	gene flow P3-P2	fhom	0.0180654	0.0056237	0.0445078	0.0060628	97.9
0.001	1.8	1.4	0.4	NA	gene flow P3-P2	Simulation	0.0179656	0.0052776	0.0445189	0.0060489	NA
0.001	1.8	1.4	0.6	NA	gene flow P3-P2	D	0.0264904	0.0114667	0.043984	0.0068366	71.6
